"","t","DS","NS","PS3","PS4","PS5","PSP","PSV","ThreeDS","Wii","WiiU","x360","XOne","XS"
"566",2015-09-26,NA,NA,2411,60476,NA,NA,2021,22834,751,16449,1936,55137,NA
"567",2015-10-03,NA,NA,2175,48981,NA,NA,1922,24150,746,12282,1679,54341,NA
"568",2015-10-10,NA,NA,2021,68985,NA,NA,1767,26081,749,13049,2466,52620,NA
"569",2015-10-17,NA,NA,2124,71735,NA,NA,1708,27197,766,14715,2397,54050,NA
"570",2015-10-24,NA,NA,2336,71902,NA,NA,1834,29140,603,17040,2247,58452,NA
"571",2015-10-31,NA,NA,2919,70843,NA,NA,2345,33599,635,21154,2682,128005,NA
"572",2015-11-07,NA,NA,2961,269079,NA,NA,2360,34892,679,22111,2318,139879,NA
"573",2015-11-14,NA,NA,2994,188066,NA,NA,3153,41504,670,26925,3221,184584,NA
"574",2015-11-21,NA,NA,5264,265710,NA,NA,3879,65115,798,42303,7239,167037,NA
"575",2015-11-28,NA,NA,13520,815257,NA,NA,11060,223232,1530,151469,12818,797808,NA
"576",2015-12-05,NA,NA,6116,239455,NA,NA,6819,108862,934,72090,12728,267067,NA
"577",2015-12-12,NA,NA,7704,317001,NA,NA,11765,112785,934,91199,12940,281340,NA
"578",2015-12-19,NA,NA,8821,404943,NA,NA,17817,151271,1053,115232,12069,346183,NA
"579",2015-12-26,NA,NA,9203,449878,NA,NA,19687,173862,941,123519,12404,373680,NA
"580",2016-01-02,NA,NA,4047,173312,NA,NA,8531,36465,327,32323,4393,116262,NA
"581",2016-01-09,NA,NA,2030,56844,NA,NA,3673,22069,NA,10825,1124,32850,NA
"582",2016-01-16,NA,NA,1821,53149,NA,NA,2928,17014,NA,9945,953,30357,NA
"583",2016-01-23,NA,NA,2040,54786,NA,NA,2430,17400,NA,9102,904,29871,NA
"584",2016-01-30,NA,NA,2410,59728,NA,NA,2591,19778,NA,12176,943,37121,NA
"585",2016-02-06,NA,NA,2825,96106,NA,NA,2823,24924,NA,16277,912,62999,NA
"586",2016-02-13,NA,NA,3246,104128,NA,NA,3294,61955,NA,19398,962,68243,NA
"587",2016-02-20,NA,NA,3550,112381,NA,NA,3402,42472,NA,19406,895,59925,NA
"588",2016-02-27,NA,NA,2549,91506,NA,NA,2909,32981,NA,14740,875,57161,NA
"589",2016-03-05,NA,NA,2243,65199,NA,NA,2603,31849,NA,14794,812,43659,NA
"590",2016-03-12,NA,NA,2115,81871,NA,NA,2439,30015,NA,12113,865,65936,NA
"591",2016-03-19,NA,NA,1856,70488,NA,NA,2807,30446,NA,16810,840,52269,NA
"592",2016-03-26,NA,NA,1853,64179,NA,NA,2999,41814,NA,11745,803,44740,NA
"593",2016-04-02,NA,NA,1628,59408,NA,NA,2669,38833,NA,11127,813,43049,NA
"594",2016-04-09,NA,NA,1482,48633,NA,NA,2439,28440,NA,9140,840,42287,NA
"595",2016-04-16,NA,NA,1791,45908,NA,NA,2337,26122,NA,8807,844,41602,NA
"596",2016-04-23,NA,NA,1778,43569,NA,NA,2298,24269,NA,8473,830,43178,NA
"597",2016-04-30,NA,NA,1884,38676,NA,NA,2120,23222,NA,8003,864,35033,NA
"598",2016-05-07,NA,NA,2350,37236,NA,NA,2125,22607,NA,7009,879,26263,NA
"599",2016-05-14,NA,NA,2828,73692,NA,NA,1956,20969,NA,6674,831,24472,NA
"600",2016-05-21,NA,NA,2217,48971,NA,NA,1645,19165,NA,6763,828,26858,NA
"601",2016-05-28,NA,NA,1965,45843,NA,NA,1533,18136,NA,6233,836,29820,NA
"602",2016-06-04,NA,NA,1817,47576,NA,NA,1417,22340,NA,7372,874,30150,NA
"603",2016-06-11,NA,NA,1810,45568,NA,NA,1323,24184,NA,6340,817,43071,NA
"604",2016-06-18,NA,NA,1732,48051,NA,NA,1279,25901,NA,6819,866,44851,NA
"605",2016-06-25,NA,NA,1464,49132,NA,NA,1274,26203,NA,6996,874,46553,NA
"606",2016-07-02,NA,NA,1434,44994,NA,NA,1226,28670,NA,6175,821,47498,NA
"607",2016-07-09,NA,NA,1331,41222,NA,NA,1200,42674,NA,6248,864,45061,NA
"608",2016-07-16,NA,NA,1213,40072,NA,NA,1172,46005,NA,6201,836,43914,NA
"609",2016-07-23,NA,NA,1107,38103,NA,NA,1155,44321,NA,6117,888,42048,NA
"610",2016-07-30,NA,NA,1072,41208,NA,NA,1136,44345,NA,6161,812,40209,NA
"611",2016-08-06,NA,NA,993,36177,NA,NA,1125,40461,NA,5676,810,59850,NA
"612",2016-08-13,NA,NA,1075,38249,NA,NA,1193,36505,NA,5246,853,63054,NA
"613",2016-08-20,NA,NA,1299,40984,NA,NA,1191,35536,NA,5385,805,63505,NA
"614",2016-08-27,NA,NA,1451,47681,NA,NA,1175,41588,NA,5658,878,88318,NA
"615",2016-09-03,NA,NA,3116,43516,NA,NA,1205,37697,NA,5331,819,74971,NA
"616",2016-09-10,NA,NA,3956,36202,NA,NA,1181,33549,NA,7296,881,66310,NA
"617",2016-09-17,NA,NA,6028,71221,NA,NA,1168,32197,NA,7846,884,65287,NA
"618",2016-09-24,NA,NA,3788,67731,NA,NA,1149,33619,NA,8434,894,61037,NA
"619",2016-10-01,NA,NA,2358,64678,NA,NA,1127,46990,NA,8888,842,63615,NA
"620",2016-10-08,NA,NA,1638,55434,NA,NA,1199,38609,NA,7143,830,62711,NA
"621",2016-10-15,NA,NA,1446,59466,NA,NA,2107,33232,NA,5501,805,115711,NA
"622",2016-10-22,NA,NA,1337,72154,NA,NA,1681,31269,NA,4728,806,100703,NA
"623",2016-10-29,NA,NA,1497,54793,NA,NA,1526,30778,NA,4350,898,63837,NA
"624",2016-11-05,NA,NA,1801,138777,NA,NA,1547,31977,NA,4922,901,113484,NA
"625",2016-11-12,NA,NA,1828,220607,NA,NA,1700,35271,NA,5873,952,125917,NA
"626",2016-11-19,NA,NA,2470,213721,NA,NA,1822,95157,NA,6448,3064,138706,NA
"627",2016-11-26,NA,NA,9556,527247,NA,NA,4364,346966,NA,25668,4602,609509,NA
"628",2016-12-03,NA,NA,3155,271068,NA,NA,2765,105772,NA,6569,4127,294591,NA
"629",2016-12-10,NA,NA,3820,304440,NA,NA,3343,123275,NA,8450,4999,302702,NA
"630",2016-12-17,NA,NA,4262,388349,NA,NA,4060,146730,NA,9873,4664,368669,NA
"631",2016-12-24,NA,NA,5898,433992,NA,NA,3890,165209,NA,9147,4185,402824,NA
"632",2016-12-31,NA,NA,2859,143095,NA,NA,2702,34946,NA,3604,2852,110625,NA
"633",2017-01-07,NA,NA,1852,55204,NA,NA,534,22487,NA,586,511,41519,NA
"634",2017-01-14,NA,NA,366,50286,NA,NA,406,15128,NA,491,310,36247,NA
"635",2017-01-21,NA,NA,377,51945,NA,NA,468,14845,NA,369,337,35522,NA
"636",2017-01-28,NA,NA,398,58305,NA,NA,472,14925,NA,381,356,47353,NA
"637",2017-02-04,NA,NA,439,89101,NA,NA,404,16532,NA,301,285,53954,NA
"638",2017-02-11,NA,NA,477,94914,NA,NA,444,23819,NA,231,292,58107,NA
"639",2017-02-18,NA,NA,503,116923,NA,NA,479,19712,NA,260,280,64549,NA
"640",2017-02-25,NA,NA,397,102803,NA,NA,481,20027,NA,207,123,39309,NA
"641",2017-03-04,NA,507114,364,68854,NA,NA,416,18355,NA,261,164,42600,NA
"642",2017-03-11,NA,88872,349,76612,NA,NA,452,17499,NA,104,136,52147,NA
"643",2017-03-18,NA,94234,315,85900,NA,NA,423,20521,NA,178,168,47913,NA
"644",2017-03-25,NA,128194,311,86947,NA,NA,470,24019,NA,174,144,51979,NA
"645",2017-04-01,NA,90024,263,85725,NA,NA,412,24690,NA,154,121,50410,NA
"646",2017-04-08,NA,63235,246,61730,NA,NA,369,22559,NA,131,141,31216,NA
"647",2017-04-15,NA,58234,262,55953,NA,NA,349,23690,NA,104,118,30490,NA
"648",2017-04-22,NA,54124,253,48692,NA,NA,342,22079,NA,162,96,27428,NA
"649",2017-04-29,NA,105045,230,45762,NA,NA,307,21069,NA,107,94,24852,NA
"650",2017-05-06,NA,42364,245,47404,NA,NA,345,20227,NA,175,86,28547,NA
"651",2017-05-13,NA,41734,264,52702,NA,NA,374,19319,NA,153,83,30307,NA
"652",2017-05-20,NA,39784,243,49951,NA,NA,321,18340,NA,149,77,25667,NA
"653",2017-05-27,NA,42345,233,52295,NA,NA,304,17432,NA,189,78,28237,NA
"654",2017-06-03,NA,41634,225,53560,NA,NA,381,19633,NA,186,77,35021,NA
"655",2017-06-10,NA,40965,238,72073,NA,NA,361,23137,NA,324,61,35351,NA
"656",2017-06-17,NA,58734,217,91831,NA,NA,356,27650,NA,173,64,34043,NA
"657",2017-06-24,NA,51273,188,90634,NA,NA,350,27974,NA,124,62,33846,NA
"658",2017-07-01,NA,21423,186,72152,NA,NA,339,17227,NA,199,62,18829,NA
"659",2017-07-08,NA,44623,165,56706,NA,NA,334,26787,NA,183,68,22834,NA
"660",2017-07-15,NA,49457,157,61960,NA,NA,327,26909,NA,131,64,25529,NA
"661",2017-07-22,NA,86918,146,51803,NA,NA,324,26733,NA,119,67,26258,NA
"662",2017-07-29,NA,41323,136,51934,NA,NA,318,24512,NA,103,50,27527,NA
"663",2017-08-05,NA,44854,122,43369,NA,NA,315,22862,NA,186,53,34041,NA
"664",2017-08-12,NA,52734,121,47685,NA,NA,398,24280,NA,164,51,30393,NA
"665",2017-08-19,NA,58734,139,46938,NA,NA,302,23812,NA,168,59,27974,NA
"666",2017-08-26,NA,58242,143,57560,NA,NA,331,24846,NA,172,51,28234,NA
"667",2017-09-02,NA,59485,129,57292,NA,NA,348,24360,NA,151,43,28376,NA
"668",2017-09-09,NA,61734,108,73835,NA,NA,331,26104,NA,131,48,42738,NA
"669",2017-09-16,NA,59586,101,59173,NA,NA,328,28769,NA,114,42,36745,NA
"670",2017-09-23,NA,58845,103,55676,NA,NA,314,29288,NA,167,43,33485,NA
"671",2017-09-30,NA,69734,89,60745,NA,NA,407,37534,NA,137,35,39547,NA
"672",2017-10-07,NA,64834,80,50586,NA,NA,496,33420,NA,125,30,36071,NA
"673",2017-10-14,NA,65734,80,51784,NA,NA,439,32713,NA,122,30,33734,NA
"674",2017-10-21,NA,71734,82,61688,NA,NA,424,32319,NA,111,32,35956,NA
"675",2017-10-28,NA,93543,93,49427,NA,NA,461,34282,NA,120,38,35973,NA
"676",2017-11-04,NA,79845,99,132734,NA,NA,469,35636,NA,118,34,61132,NA
"677",2017-11-11,NA,103623,91,220775,NA,NA,467,40038,NA,109,34,448436,NA
"678",2017-11-18,NA,148894,103,303734,NA,NA,423,69637,NA,146,30,211734,NA
"679",2017-11-25,NA,483989,176,938834,NA,NA,513,202543,NA,198,34,799367,NA
"680",2017-12-02,NA,298249,99,222530,NA,NA,579,132734,NA,171,39,261952,NA
"681",2017-12-09,NA,313611,119,232535,NA,NA,587,141351,NA,114,32,271729,NA
"682",2017-12-16,NA,325424,132,239901,NA,NA,552,166119,NA,148,38,283860,NA
"683",2017-12-23,NA,338745,143,245118,NA,NA,529,176410,NA,146,32,290734,NA
"684",2017-12-30,NA,183651,85,112075,NA,NA,233,83682,NA,126,30,127762,NA
"685",2018-01-06,NA,71528,NA,59920,NA,NA,95,26557,NA,NA,NA,49805,NA
"686",2018-01-13,NA,62374,NA,50554,NA,NA,99,22957,NA,NA,NA,46845,NA
"687",2018-01-20,NA,53734,NA,47961,NA,NA,84,22386,NA,NA,NA,44867,NA
"688",2018-01-27,NA,58457,NA,61473,NA,NA,85,39238,NA,NA,NA,54336,NA
"689",2018-02-03,NA,59834,NA,58728,NA,NA,81,38657,NA,NA,NA,53374,NA
"690",2018-02-10,NA,64734,NA,90141,NA,NA,89,39860,NA,NA,NA,65513,NA
"691",2018-02-17,NA,68945,NA,95263,NA,NA,78,38262,NA,NA,NA,69587,NA
"692",2018-02-24,NA,65708,NA,89512,NA,NA,77,35829,NA,NA,NA,87417,NA
"693",2018-03-03,NA,66374,NA,90084,NA,NA,72,34601,NA,NA,NA,89745,NA
"694",2018-03-10,NA,63748,NA,77550,NA,NA,71,25895,NA,NA,NA,59361,NA
"695",2018-03-17,NA,59834,NA,74427,NA,NA,78,27350,NA,NA,NA,58883,NA
"696",2018-03-24,NA,63831,NA,72283,NA,NA,77,28989,NA,NA,NA,60724,NA
"697",2018-03-31,NA,60187,NA,69165,NA,NA,76,27356,NA,NA,NA,59315,NA
"698",2018-04-07,NA,48734,NA,60887,NA,NA,75,20941,NA,NA,NA,39668,NA
"699",2018-04-14,NA,40332,NA,63921,NA,NA,69,17818,NA,NA,NA,32179,NA
"700",2018-04-21,NA,41238,NA,114623,NA,NA,61,16073,NA,NA,NA,32841,NA
"701",2018-04-28,NA,41045,NA,87324,NA,NA,63,15636,NA,NA,NA,30832,NA
"702",2018-05-05,NA,49130,NA,74771,NA,NA,61,16009,NA,NA,NA,30136,NA
"703",2018-05-12,NA,40765,NA,60365,NA,NA,69,15124,NA,NA,NA,32497,NA
"704",2018-05-19,NA,41626,NA,53302,NA,NA,63,14280,NA,NA,NA,37318,NA
"705",2018-05-26,NA,42223,NA,52229,NA,NA,65,13627,NA,NA,NA,38664,NA
"706",2018-06-02,NA,41793,NA,55127,NA,NA,67,15862,NA,NA,NA,38123,NA
"707",2018-06-09,NA,59457,NA,79344,NA,NA,68,17644,NA,NA,NA,46890,NA
"708",2018-06-16,NA,64099,NA,82505,NA,NA,64,19184,NA,NA,NA,56175,NA
"709",2018-06-23,NA,80980,NA,78214,NA,NA,62,18608,NA,NA,NA,54920,NA
"710",2018-06-30,NA,76685,NA,73106,NA,NA,68,14680,NA,NA,NA,53066,NA
"711",2018-07-07,NA,63339,NA,58685,NA,NA,67,18697,NA,NA,NA,44396,NA
"712",2018-07-14,NA,69671,NA,48331,NA,NA,65,20173,NA,NA,NA,35747,NA
"713",2018-07-21,NA,67057,NA,46329,NA,NA,54,20037,NA,NA,NA,41516,NA
"714",2018-07-28,NA,68256,NA,47171,NA,NA,52,21650,NA,NA,NA,38110,NA
"715",2018-08-04,NA,67344,NA,45569,NA,NA,51,22219,NA,NA,NA,37427,NA
"716",2018-08-11,NA,54996,NA,45275,NA,NA,58,19096,NA,NA,NA,37914,NA
"717",2018-08-18,NA,55637,NA,51786,NA,NA,57,17736,NA,NA,NA,40305,NA
"718",2018-08-25,NA,53408,NA,54980,NA,NA,58,18829,NA,NA,NA,43191,NA
"719",2018-09-01,NA,51957,NA,51232,NA,NA,57,18323,NA,NA,NA,47657,NA
"720",2018-09-08,NA,49920,NA,89920,NA,NA,54,15840,NA,NA,NA,38765,NA
"721",2018-09-15,NA,49052,NA,87052,NA,NA,53,15892,NA,NA,NA,35990,NA
"722",2018-09-22,NA,55766,NA,79766,NA,NA,52,16159,NA,NA,NA,33025,NA
"723",2018-09-29,NA,57945,NA,72623,NA,NA,41,16473,NA,NA,NA,32916,NA
"724",2018-10-06,NA,67729,NA,69982,NA,NA,49,16811,NA,NA,NA,34276,NA
"725",2018-10-13,NA,60157,NA,80819,NA,NA,32,16317,NA,NA,NA,53601,NA
"726",2018-10-20,NA,62811,NA,78836,NA,NA,34,17818,NA,NA,NA,47193,NA
"727",2018-10-27,NA,63055,NA,92508,NA,NA,31,17651,NA,NA,NA,54946,NA
"728",2018-11-03,NA,69062,NA,88162,NA,NA,32,19936,NA,NA,NA,52871,NA
"729",2018-11-10,NA,72913,NA,112253,NA,NA,37,22010,NA,NA,NA,85510,NA
"730",2018-11-17,NA,211779,NA,152347,NA,NA,40,35551,NA,NA,NA,123676,NA
"731",2018-11-24,NA,791912,NA,884834,NA,NA,48,123638,NA,NA,NA,802187,NA
"732",2018-12-01,NA,277298,NA,321530,NA,NA,47,81204,NA,NA,NA,311286,NA
"733",2018-12-08,NA,436989,NA,200520,NA,NA,36,83480,NA,NA,NA,238025,NA
"734",2018-12-15,NA,477895,NA,200620,NA,NA,32,88462,NA,NA,NA,260576,NA
"735",2018-12-22,NA,516951,NA,204569,NA,NA,33,95161,NA,NA,NA,280190,NA
"736",2018-12-29,NA,245756,NA,107166,NA,NA,32,51832,NA,NA,NA,130070,NA
"737",2019-01-05,NA,82734,NA,55845,NA,NA,0,14926,NA,NA,NA,61945,NA
"738",2019-01-12,NA,68800,NA,47567,NA,NA,0,13269,NA,NA,NA,33867,NA
"739",2019-01-19,NA,63173,NA,44720,NA,NA,0,11374,NA,NA,NA,33009,NA
"740",2019-01-26,NA,65730,NA,48450,NA,NA,0,11061,NA,NA,NA,35682,NA
"741",2019-02-02,NA,66535,NA,52729,NA,NA,0,12302,NA,NA,NA,32939,NA
"742",2019-02-09,NA,78855,NA,67434,NA,NA,0,12332,NA,NA,NA,41744,NA
"743",2019-02-16,NA,77209,NA,68123,NA,NA,0,12496,NA,NA,NA,46214,NA
"744",2019-02-23,NA,78562,NA,68789,NA,NA,0,12243,NA,NA,NA,49033,NA
"745",2019-03-02,NA,83644,NA,68859,NA,NA,0,12439,NA,NA,NA,48776,NA
"746",2019-03-09,NA,73944,NA,49065,NA,NA,0,12243,NA,NA,NA,43087,NA
"747",2019-03-16,NA,70916,NA,50018,NA,NA,0,12588,NA,NA,NA,39077,NA
"748",2019-03-23,NA,67584,NA,47113,NA,NA,0,12488,NA,NA,NA,36728,NA
"749",2019-03-30,NA,71472,NA,43163,NA,NA,0,12127,NA,NA,NA,31640,NA
"750",2019-04-06,NA,62199,NA,40029,NA,NA,0,11049,NA,NA,NA,28497,NA
"751",2019-04-13,NA,62314,NA,35990,NA,NA,0,11505,NA,NA,NA,24471,NA
"752",2019-04-20,NA,51250,NA,37852,NA,NA,0,10824,NA,NA,NA,23151,NA
"753",2019-04-27,NA,53987,NA,38027,NA,NA,0,10510,NA,NA,NA,23732,NA
"754",2019-05-04,NA,50923,NA,38845,NA,NA,0,10398,NA,NA,NA,22978,NA
"755",2019-05-11,NA,52472,NA,36140,NA,NA,0,9649,NA,NA,NA,21444,NA
"756",2019-05-18,NA,51024,NA,36686,NA,NA,0,9485,NA,NA,NA,22080,NA
"757",2019-05-25,NA,54337,NA,37337,NA,NA,0,9243,NA,NA,NA,22110,NA
"758",2019-06-01,NA,58848,NA,38526,NA,NA,0,9071,NA,NA,NA,29279,NA
"759",2019-06-08,NA,66824,NA,54368,NA,NA,0,8952,NA,NA,NA,36832,NA
"760",2019-06-15,NA,76542,NA,53498,NA,NA,0,8807,NA,NA,NA,40290,NA
"761",2019-06-22,NA,78293,NA,54102,NA,NA,0,8793,NA,NA,NA,41367,NA
"762",2019-06-29,NA,107933,NA,56358,NA,NA,0,8516,NA,NA,NA,39239,NA
"763",2019-07-06,NA,63104,NA,49581,NA,NA,0,8691,NA,NA,NA,28227,NA
"764",2019-07-13,NA,63054,NA,42547,NA,NA,0,8402,NA,NA,NA,27684,NA
"765",2019-07-20,NA,62634,NA,44747,NA,NA,0,8310,NA,NA,NA,26446,NA
"766",2019-07-27,NA,63724,NA,44240,NA,NA,0,2806,NA,NA,NA,26992,NA
"767",2019-08-03,NA,63314,NA,41816,NA,NA,0,7974,NA,NA,NA,24457,NA
"768",2019-08-10,NA,45299,NA,41527,NA,NA,0,7767,NA,NA,NA,15239,NA
"769",2019-08-17,NA,45208,NA,40145,NA,NA,0,7469,NA,NA,NA,15989,NA
"770",2019-08-24,NA,45386,NA,41295,NA,NA,0,7214,NA,NA,NA,15664,NA
"771",2019-08-31,NA,45070,NA,40540,NA,NA,0,6897,NA,NA,NA,18011,NA
"772",2019-09-07,NA,69532,NA,51570,NA,NA,0,6341,NA,NA,NA,30236,NA
"773",2019-09-14,NA,81094,NA,50768,NA,NA,0,5428,NA,NA,NA,47689,NA
"774",2019-09-21,NA,153781,NA,49176,NA,NA,0,6235,NA,NA,NA,32582,NA
"775",2019-09-28,NA,127227,NA,47629,NA,NA,0,6349,NA,NA,NA,30099,NA
"776",2019-10-05,NA,90880,NA,35120,NA,NA,0,7991,NA,NA,NA,24518,NA
"777",2019-10-12,NA,73522,NA,38211,NA,NA,0,7754,NA,NA,NA,26757,NA
"778",2019-10-19,NA,71272,NA,39317,NA,NA,0,8579,NA,NA,NA,26393,NA
"779",2019-10-26,NA,74552,NA,41527,NA,NA,0,8620,NA,NA,NA,30964,NA
"780",2019-11-02,NA,83190,NA,60643,NA,NA,0,9860,NA,NA,NA,31117,NA
"781",2019-11-09,NA,117514,NA,91240,NA,NA,0,9662,NA,NA,NA,36366,NA
"782",2019-11-16,NA,177258,NA,108944,NA,NA,0,11120,NA,NA,NA,47205,NA
"783",2019-11-23,NA,168792,NA,162526,NA,NA,0,21794,NA,NA,NA,53664,NA
"784",2019-11-30,NA,881303,NA,790313,NA,NA,0,31435,NA,NA,NA,693792,NA
"785",2019-12-07,NA,512053,NA,172807,NA,NA,0,34111,NA,NA,NA,234023,NA
"786",2019-12-14,NA,551514,NA,155620,NA,NA,0,34969,NA,NA,NA,224987,NA
"787",2019-12-21,NA,616317,NA,178384,NA,NA,0,37231,NA,NA,NA,232011,NA
"788",2019-12-28,NA,356436,NA,94880,NA,NA,0,13695,NA,NA,NA,135708,NA
"789",2020-01-04,NA,80316,NA,36857,NA,NA,NA,12832,NA,NA,NA,40679,NA
"790",2020-01-11,NA,72995,NA,26668,NA,NA,NA,9448,NA,NA,NA,21397,NA
"791",2020-01-18,NA,65624,NA,22312,NA,NA,NA,7210,NA,NA,NA,22797,NA
"792",2020-01-25,NA,61031,NA,22221,NA,NA,NA,6023,NA,NA,NA,21828,NA
"793",2020-02-01,NA,61915,NA,22177,NA,NA,NA,6052,NA,NA,NA,22106,NA
"794",2020-02-08,NA,75495,NA,30305,NA,NA,NA,7177,NA,NA,NA,30809,NA
"795",2020-02-15,NA,76710,NA,32642,NA,NA,NA,7118,NA,NA,NA,31527,NA
"796",2020-02-22,NA,77928,NA,31630,NA,NA,NA,8099,NA,NA,NA,31964,NA
"797",2020-02-29,NA,79872,NA,31073,NA,NA,NA,8171,NA,NA,NA,34751,NA
"798",2020-03-07,NA,97298,NA,50909,NA,NA,NA,8056,NA,NA,NA,63974,NA
"799",2020-03-14,NA,131539,NA,65796,NA,NA,NA,8625,NA,NA,NA,62345,NA
"800",2020-03-21,NA,269149,NA,65212,NA,NA,NA,7212,NA,NA,NA,55700,NA
"801",2020-03-28,NA,204570,NA,63671,NA,NA,NA,7195,NA,NA,NA,47983,NA
"802",2020-04-04,NA,165718,NA,50498,NA,NA,NA,7273,NA,NA,NA,50778,NA
"803",2020-04-11,NA,187683,NA,96079,NA,NA,NA,7226,NA,NA,NA,77324,NA
"804",2020-04-18,NA,189624,NA,80522,NA,NA,NA,7255,NA,NA,NA,77176,NA
"805",2020-04-25,NA,181098,NA,70983,NA,NA,NA,7322,NA,NA,NA,65398,NA
"806",2020-05-02,NA,130158,NA,54442,NA,NA,NA,7306,NA,NA,NA,45184,NA
"807",2020-05-09,NA,135812,NA,40128,NA,NA,NA,6202,NA,NA,NA,37409,NA
"808",2020-05-16,NA,127853,NA,35374,NA,NA,NA,5033,NA,NA,NA,33567,NA
"809",2020-05-23,NA,127878,NA,29142,NA,NA,NA,4708,NA,NA,NA,33912,NA
"810",2020-05-30,NA,122884,NA,31358,NA,NA,NA,4658,NA,NA,NA,31304,NA
"811",2020-06-06,NA,119487,NA,39176,NA,NA,NA,4510,NA,NA,NA,22569,NA
"812",2020-06-13,NA,118670,NA,51890,NA,NA,NA,4742,NA,NA,NA,26091,NA
"813",2020-06-20,NA,120353,NA,69053,NA,NA,NA,4723,NA,NA,NA,24073,NA
"814",2020-06-27,NA,120337,NA,60920,NA,NA,NA,4436,NA,NA,NA,29717,NA
"815",2020-07-04,NA,114062,NA,48479,NA,NA,NA,4268,NA,NA,NA,23842,NA
"816",2020-07-11,NA,83460,NA,31245,NA,NA,NA,4306,NA,NA,NA,18862,NA
"817",2020-07-18,NA,101195,NA,39227,NA,NA,NA,3985,NA,NA,NA,18137,NA
"818",2020-07-25,NA,93572,NA,31363,NA,NA,NA,3872,NA,NA,NA,18128,NA
"819",2020-08-01,NA,91338,NA,29335,NA,NA,NA,3665,NA,NA,NA,17806,NA
"820",2020-08-08,NA,119935,NA,40873,NA,NA,NA,2395,NA,NA,NA,18102,NA
"821",2020-08-15,NA,127463,NA,42913,NA,NA,NA,2718,NA,NA,NA,16234,NA
"822",2020-08-22,NA,132479,NA,45769,NA,NA,NA,2648,NA,NA,NA,16389,NA
"823",2020-08-29,NA,135671,NA,43935,NA,NA,NA,2611,NA,NA,NA,16124,NA
"824",2020-09-05,NA,121863,NA,29102,NA,NA,NA,2453,NA,NA,NA,18150,NA
"825",2020-09-12,NA,136710,NA,27333,NA,NA,NA,2276,NA,NA,NA,22169,NA
"826",2020-09-19,NA,162129,NA,26211,NA,NA,NA,6099,NA,NA,NA,20709,NA
"827",2020-09-26,NA,132420,NA,26589,NA,NA,NA,3926,NA,NA,NA,21158,NA
"828",2020-10-03,NA,127384,NA,28774,NA,NA,NA,2150,NA,NA,NA,20905,NA
"829",2020-10-10,NA,172172,NA,10377,NA,NA,NA,1927,NA,NA,NA,20438,NA
"830",2020-10-17,NA,179530,NA,8134,NA,NA,NA,1870,NA,NA,NA,20533,NA
"831",2020-10-24,NA,172272,NA,8345,NA,NA,NA,1882,NA,NA,NA,19014,NA
"832",2020-10-31,NA,172078,NA,10572,0,NA,NA,1951,NA,NA,NA,20349,0
"833",2020-11-07,NA,179876,NA,18438,0,NA,NA,1792,NA,NA,NA,24491,0
"834",2020-11-14,NA,198668,NA,28199,1004523,NA,NA,1690,NA,NA,NA,31453,715262
"835",2020-11-21,NA,228412,NA,30407,64734,NA,NA,1769,NA,NA,NA,34112,56264
"836",2020-11-28,NA,738437,NA,50994,74853,NA,NA,2219,NA,NA,NA,70202,64734
"837",2020-12-05,NA,502509,NA,40836,156853,NA,NA,2073,NA,NA,NA,62257,119381
"838",2020-12-12,NA,539660,NA,34065,178621,NA,NA,2208,NA,NA,NA,59906,149849
"839",2020-12-19,NA,553055,NA,46206,187792,NA,NA,2320,NA,NA,NA,69891,167536
"840",2020-12-26,NA,399117,NA,26182,166937,NA,NA,1340,NA,NA,NA,44451,152812
"841",2021-01-02,NA,115092,NA,18578,106048,NA,NA,822,NA,NA,NA,22701,99837
"842",2021-01-09,NA,106038,NA,20328,61273,NA,NA,238,NA,NA,NA,1035,44804
"843",2021-01-16,NA,96244,NA,20363,50882,NA,NA,114,NA,NA,NA,1016,34443
"844",2021-01-23,NA,91517,NA,20599,60727,NA,NA,189,NA,NA,NA,1094,36272
"845",2021-01-30,NA,83681,NA,19745,54242,NA,NA,169,NA,NA,NA,1037,38738
"846",2021-02-06,NA,116978,NA,20477,74981,NA,NA,162,NA,NA,NA,1033,37973
"847",2021-02-13,NA,194379,NA,20799,80419,NA,NA,144,NA,NA,NA,1006,39530
"848",2021-02-20,NA,177992,NA,20090,76631,NA,NA,127,NA,NA,NA,1081,37277
"849",2021-02-27,NA,152182,NA,20361,70723,NA,NA,116,NA,NA,NA,1002,39958
"850",2021-03-06,NA,157565,NA,19103,96627,NA,NA,118,NA,NA,NA,1018,57780
"851",2021-03-13,NA,159147,NA,19097,98638,NA,NA,119,NA,NA,NA,1065,57797
"852",2021-03-20,NA,187539,NA,19836,110727,NA,NA,117,NA,NA,NA,1030,80849
"853",2021-03-27,NA,249502,NA,17936,116254,NA,NA,111,NA,NA,NA,1011,75222
"854",2021-04-03,NA,163368,NA,16383,98849,NA,NA,101,NA,NA,NA,932,56398
"855",2021-04-10,NA,133386,NA,16714,66670,NA,NA,92,NA,NA,NA,968,44366
"856",2021-04-17,NA,137802,NA,14165,57396,NA,NA,94,NA,NA,NA,930,45896
"857",2021-04-24,NA,122390,NA,13037,64451,NA,NA,92,NA,NA,NA,925,44264
